userID,Location,Age
15483,Russia,36
15484,Mexico,37
15485,Canada,40
15486,Bangladesh,18
15487,Mexico,31
15488,South Africa,43
15489,Bangladesh,42
15490,Bangladesh,17
15491,Bangladesh,16
15492,England,34
15493,USA,45
15494,Canada,13
15495,Australia,18
15496,Canada,49
15497,New Zealand,25
15498,Mexico,35
15499,Bangladesh,13
15500,Canada,34
15501,Russia,15
15502,Australia,20
15503,Italy,13
15504,Australia,46
15505,New Zealand,19
15506,Mexico,37
15507,Italy,27
15508,Russia,29
15509,South Africa,17
15510,Canada,23
15511,USA,45
15512,Canada,36
15513,Canada,30
15514,England,19
15515,South Africa,46
15516,Mexico,32
15517,Russia,12
15518,Russia,33
15519,USA,18
15520,Bangladesh,12
15521,Italy,17
15522,New Zealand,45
15523,USA,12
15524,Mexico,47
15525,South Africa,48
15526,South Africa,48
15527,South Africa,49
15528,USA,49
15529,Italy,29
15530,England,33
15531,Canada,25
15532,Mexico,36
15533,South Africa,49
15534,New Zealand,22
15535,Australia,19
15536,Canada,39
15537,USA,41
15538,South Africa,39
15539,Canada,39
15540,New Zealand,16
15541,Bangladesh,36
15542,Russia,28
15543,South Africa,44
15544,Italy,19
15545,Russia,35
15546,Italy,38
15547,England,32
15548,USA,28
15549,Canada,41
15550,Bangladesh,33
15551,New Zealand,42
15552,Italy,31
15553,New Zealand,37
15554,Italy,47
15555,Bangladesh,46
15556,Italy,14
15557,New Zealand,32
15558,New Zealand,19
15559,New Zealand,40
15560,New Zealand,43
15561,Canada,14
15562,England,26
15563,Australia,28
15564,New Zealand,21
15565,New Zealand,23
15566,England,37
15567,Italy,40
15568,Bangladesh,46
15569,New Zealand,49
15570,Bangladesh,22
15571,Russia,35
15572,England,32
15573,Mexico,28
15574,USA,28
15575,South Africa,33
15576,Mexico,23
15577,South Africa,30
15578,New Zealand,31
15579,Australia,23
15580,New Zealand,17
15581,Mexico,40
15582,Italy,31
15583,Canada,33
15584,Mexico,38
15585,England,37
15586,South Africa,36
15587,Mexico,20
15588,Mexico,14
15589,Canada,26
15590,England,30
15591,Canada,45
15592,New Zealand,22
15593,England,35
15594,Australia,31
15595,Bangladesh,29
15596,Canada,29
15597,Bangladesh,30
15598,South Africa,26
15599,Australia,46
15600,USA,23
15601,New Zealand,33
15602,USA,44
15603,South Africa,45
15604,Russia,32
15605,England,45
15606,Italy,23
15607,Canada,34
15608,New Zealand,44
15609,England,15
15610,USA,46
15611,USA,36
15612,USA,33
15613,South Africa,23
15614,Italy,34
15615,Russia,23
15616,Italy,14
15617,England,22
15618,England,50
15619,England,44
15620,Bangladesh,50
15621,Canada,27
15622,Russia,23
15623,Canada,16
15624,USA,39
15625,Italy,25
15626,Canada,33
15627,South Africa,41
15628,New Zealand,28
15629,Mexico,32
15630,Bangladesh,22
15631,Australia,12
15632,Italy,14
15633,Italy,33
15634,Canada,35
15635,Russia,41
15636,New Zealand,47
15637,Mexico,16
15638,USA,33
15639,Australia,28
15640,South Africa,17
15641,South Africa,23
15642,Italy,12
15643,Russia,25
15644,Mexico,43
15645,England,14
15646,Australia,29
15647,Mexico,17
15648,Italy,27
15649,Italy,12
15650,Bangladesh,15
15651,England,50
15652,Italy,23
15653,Mexico,26
15654,Australia,36
15655,USA,20
15656,Australia,21
15657,South Africa,20
15658,Mexico,37
15659,Canada,39
15660,Canada,37
15661,Russia,29
15662,Mexico,28
15663,Russia,50
15664,Canada,34
15665,Australia,41
15666,Australia,43
15667,South Africa,43
15668,Canada,35
15669,USA,35
15670,South Africa,30
15671,South Africa,35
15672,New Zealand,31
15673,South Africa,21
15674,Russia,49
15675,England,13
15676,USA,36
15677,Italy,24
15678,England,39
15679,Australia,50
15680,South Africa,39
15681,Italy,22
15682,South Africa,30
15683,South Africa,34
15684,Italy,47
15685,Australia,25
15686,USA,18
15687,Italy,41
15688,Mexico,21
15689,Australia,49
15690,USA,38
15691,Canada,21
15692,South Africa,28
15693,Russia,37
15694,Bangladesh,16
15695,Bangladesh,49
15696,Canada,43
15697,Mexico,39
15698,Italy,37
15699,Mexico,42
15700,Russia,17
15701,Mexico,50
15702,Canada,32
15703,New Zealand,20
15704,Russia,18
15705,England,12
15706,New Zealand,39
15707,USA,24
15708,USA,42
15709,Mexico,40
15710,Canada,14
15711,Italy,49
15712,Russia,23
15713,South Africa,33
15714,New Zealand,29
15715,New Zealand,16
15716,Mexico,42
15717,Russia,39
15718,England,45
15719,Canada,47
15720,Bangladesh,33
15721,Canada,39
15722,Russia,21
15723,New Zealand,29
15724,Bangladesh,22
15725,South Africa,24
15726,Mexico,47
15727,South Africa,16
15728,South Africa,42
15729,South Africa,33
15730,Canada,26
15731,England,24
15732,Russia,41
15733,New Zealand,36
15734,New Zealand,28
15735,Canada,32
15736,Australia,17
15737,Australia,24
15738,Russia,46
15739,Canada,50
15740,New Zealand,46
15741,Bangladesh,47
15742,Australia,40
15743,England,20
15744,Bangladesh,33
15745,Italy,44
15746,Bangladesh,43
15747,New Zealand,41
15748,Italy,28
15749,Russia,17
15750,Italy,20
15751,Italy,18
15752,Mexico,39
15753,Mexico,29
15754,Italy,26
15755,England,47
15756,England,22
15757,Italy,37
15758,Bangladesh,36
15759,Mexico,16
15760,Italy,26
15761,Canada,42
15762,Bangladesh,46
15763,Russia,20
15764,Canada,21
15765,Mexico,14
15766,Canada,38
15767,South Africa,12
15768,Italy,46
15769,Mexico,19
15770,Canada,34
15771,Bangladesh,28
15772,Canada,40
15773,England,31
15774,Mexico,20
15775,England,30
15776,USA,17
15777,New Zealand,33
15778,England,16
15779,Canada,46
15780,Canada,34
15781,Canada,23
15782,South Africa,34
15783,Russia,36
15784,Australia,49
15785,Australia,41
15786,Mexico,14
15787,Bangladesh,23
15788,Mexico,35
15789,Russia,36
15790,New Zealand,18
15791,Russia,19
15792,Australia,38
15793,England,22
15794,Mexico,24
15795,Australia,19
15796,Russia,12
15797,Canada,46
15798,Bangladesh,40
15799,Australia,15
15800,Mexico,39
15801,Italy,23
15802,Australia,47
15803,Mexico,41
15804,Canada,30
15805,Canada,25
15806,Canada,32
15807,Canada,18
15808,Italy,34
15809,Australia,21
15810,New Zealand,37
15811,South Africa,23
15812,Canada,23
15813,Russia,41
15814,South Africa,46
15815,USA,41
15816,Italy,31
15817,England,15
15818,Mexico,16
15819,Italy,26
15820,England,23
15821,South Africa,41
15822,Canada,22
15823,USA,36
15824,South Africa,18
15825,Russia,32
15826,Italy,35
15827,Canada,23
15828,England,32
15829,Russia,30
15830,South Africa,22
15831,Mexico,31
15832,Canada,14
15833,Russia,44
15834,USA,14
15835,Canada,20
15836,New Zealand,40
15837,Mexico,12
15838,USA,23
15839,England,21
15840,New Zealand,49
15841,Canada,45
15842,Italy,48
15843,Mexico,14
15844,Mexico,36
15845,Russia,15
15846,Bangladesh,24
15847,Bangladesh,44
15848,New Zealand,25
15849,England,17
15850,Canada,45
15851,USA,50
15852,New Zealand,15
15853,Bangladesh,42
15854,USA,28
15855,South Africa,18
15856,Italy,16
15857,Italy,22
15858,Bangladesh,33
15859,USA,22
15860,USA,40
15861,South Africa,39
15862,South Africa,37
15863,USA,18
15864,Russia,15
15865,New Zealand,47
15866,New Zealand,43
15867,Italy,29
15868,Mexico,49
15869,England,19
15870,South Africa,24
15871,Bangladesh,42
15872,Bangladesh,29
15873,South Africa,39
15874,Canada,45
15875,New Zealand,29
15876,New Zealand,47
15877,England,12
15878,Mexico,25
15879,Australia,12
15880,Bangladesh,41
15881,Italy,48
15882,South Africa,39
15883,Bangladesh,43
15884,England,19
15885,Bangladesh,23
15886,Bangladesh,46
15887,Canada,38
15888,Russia,46
15889,Australia,41
15890,England,20
15891,Bangladesh,43
15892,South Africa,49
15893,Italy,26
15894,Russia,36
15895,New Zealand,20
15896,Bangladesh,24
15897,Bangladesh,13
15898,Mexico,45
15899,Russia,14
15900,USA,34
15901,Mexico,38
15902,Bangladesh,40
15903,England,45
15904,England,43
15905,Bangladesh,13
15906,USA,50
15907,Australia,35
15908,Australia,42
15909,USA,20
15910,Italy,46
15911,Australia,30
15912,Canada,27
15913,Australia,32
15914,England,21
15915,South Africa,39
15916,Mexico,27
15917,South Africa,25
15918,Russia,37
15919,Bangladesh,27
15920,Russia,31
15921,Canada,31
15922,Australia,13
15923,South Africa,34
15924,USA,24
15925,Italy,21
15926,USA,16
15927,Bangladesh,19
15928,Bangladesh,49
15929,USA,35
15930,Mexico,46
15931,Canada,40
15932,Canada,37
15933,England,42
15934,Canada,35
15935,South Africa,13
15936,USA,43
15937,Australia,43
15938,South Africa,29
15939,New Zealand,22
15940,USA,42
15941,England,29
15942,Bangladesh,21
15943,Mexico,48
15944,Russia,22
15945,South Africa,34
15946,USA,46
15947,Bangladesh,38
15948,Russia,23
15949,Russia,42
15950,England,35
15951,New Zealand,28
15952,Canada,32
15953,South Africa,40
15954,Canada,23
15955,Russia,35
15956,Australia,40
15957,Italy,31
15958,Italy,42
15959,Italy,30
15960,USA,17
15961,England,14
15962,Russia,38
15963,New Zealand,16
15964,South Africa,38
15965,Mexico,14
15966,Canada,27
15967,Italy,34
15968,South Africa,16
15969,South Africa,36
15970,Australia,36
15971,Canada,45
15972,USA,40
15973,USA,37
15974,New Zealand,46
15975,New Zealand,42
15976,Canada,13
15977,New Zealand,24
15978,Russia,50
15979,New Zealand,50
15980,Russia,17
15981,Canada,23
15982,South Africa,30
15983,Italy,24
15984,Russia,12
15985,New Zealand,28
15986,England,26
15987,Russia,12
15988,Bangladesh,28
15989,Australia,19
15990,Italy,17
15991,Bangladesh,36
15992,Mexico,34
15993,Russia,45
15994,Canada,30
15995,Australia,38
15996,Australia,39
15997,USA,45
15998,New Zealand,26
15999,South Africa,23
16000,Russia,44
16001,Australia,20
16002,Russia,35
16003,Mexico,15
16004,England,17
16005,Bangladesh,49
16006,Australia,40
16007,England,48
16008,Mexico,36
16009,Bangladesh,15
16010,Mexico,43
16011,Mexico,12
16012,USA,30
16013,Bangladesh,45
16014,Italy,47
16015,New Zealand,49
16016,New Zealand,45
16017,Australia,18
16018,New Zealand,28
16019,Bangladesh,13
16020,USA,16
16021,Bangladesh,43
16022,Bangladesh,38
16023,South Africa,34
16024,England,22
16025,Italy,30
16026,Canada,29
16027,USA,50
16028,Canada,32
16029,South Africa,50
16030,England,46
16031,Russia,50
16032,USA,21
16033,Italy,19
16034,Mexico,21
16035,Mexico,50
16036,New Zealand,12
16037,Russia,41
16038,Italy,18
16039,South Africa,43
16040,Russia,12
16041,Mexico,35
16042,USA,27
16043,Bangladesh,14
16044,Mexico,12
16045,Russia,32
16046,USA,41
16047,South Africa,43
16048,USA,39
16049,Russia,15
16050,USA,20
16051,New Zealand,47
16052,New Zealand,17
16053,Australia,24
16054,Italy,32
16055,Canada,14
16056,USA,28
16057,Canada,32
16058,New Zealand,48
16059,New Zealand,21
16060,USA,43
16061,South Africa,47
16062,New Zealand,46
16063,Bangladesh,18
16064,Bangladesh,17
16065,Canada,45
16066,Russia,47
16067,Bangladesh,35
16068,New Zealand,15
16069,Australia,50
16070,Bangladesh,23
16071,South Africa,28
16072,Canada,35
16073,South Africa,16
16074,Canada,14
16075,Mexico,28
16076,New Zealand,26
16077,England,27
16078,Italy,20
16079,Mexico,37
16080,New Zealand,24
16081,USA,50
16082,South Africa,23
16083,Italy,34
16084,Australia,15
16085,Canada,12
16086,Italy,36
16087,Italy,37
16088,New Zealand,39
16089,USA,40
16090,England,20
16091,England,18
16092,Italy,35
16093,New Zealand,43
16094,Mexico,21
16095,Russia,33
16096,Mexico,12
16097,Bangladesh,24
16098,Mexico,28
16099,Italy,19
16100,Canada,37
16101,Russia,43
16102,Canada,13
16103,Canada,33
16104,USA,25
16105,Australia,49
16106,USA,28
16107,New Zealand,19
16108,South Africa,22
16109,Russia,17
16110,Italy,19
16111,Bangladesh,38
16112,Mexico,31
16113,Mexico,28
16114,Mexico,20
16115,England,18
16116,Australia,47
16117,Australia,32
16118,Russia,41
16119,Mexico,22
16120,Italy,12
16121,USA,36
16122,Italy,28
16123,USA,25
16124,Bangladesh,24
16125,New Zealand,32
16126,South Africa,24
16127,Canada,12
16128,New Zealand,47
16129,New Zealand,34
16130,USA,44
16131,Italy,18
16132,South Africa,26
16133,USA,38
16134,Italy,26
16135,Bangladesh,23
16136,USA,19
16137,South Africa,42
16138,USA,28
16139,England,21
16140,Bangladesh,49
16141,Bangladesh,34
16142,New Zealand,31
16143,New Zealand,44
16144,England,46
16145,England,38
16146,Australia,26
16147,England,18
16148,New Zealand,38
16149,South Africa,20
16150,Australia,28
16151,England,41
16152,South Africa,46
16153,Bangladesh,44
16154,Bangladesh,43
16155,England,16
16156,Mexico,39
16157,England,16
16158,England,15
16159,Bangladesh,31
16160,Bangladesh,28
16161,England,38
16162,New Zealand,27
16163,USA,13
16164,South Africa,43
16165,New Zealand,31
16166,Mexico,50
16167,New Zealand,17
16168,South Africa,12
16169,South Africa,31
16170,USA,38
16171,Russia,13
16172,South Africa,19
16173,Australia,23
16174,New Zealand,25
16175,USA,20
16176,Mexico,18
16177,Russia,43
16178,USA,38
16179,England,30
16180,Italy,50
16181,Italy,17
16182,Italy,32
16183,Russia,39
16184,Russia,38
16185,Canada,43
16186,England,32
16187,USA,26
16188,Italy,18
16189,Russia,41
16190,Australia,31
16191,England,22
16192,Mexico,27
16193,Canada,50
16194,USA,15
16195,Italy,44
16196,Russia,14
16197,Russia,21
16198,New Zealand,22
16199,Canada,20
16200,South Africa,26
16201,South Africa,48
16202,Canada,40
16203,Mexico,40
16204,Canada,27
16205,USA,14
16206,South Africa,43
16207,Canada,34
16208,Bangladesh,34
16209,USA,44
16210,Russia,20
16211,Mexico,15
16212,New Zealand,37
16213,South Africa,26
16214,New Zealand,35
16215,New Zealand,31
16216,New Zealand,50
16217,USA,27
16218,Canada,50
16219,USA,31
16220,Bangladesh,13
16221,USA,25
16222,Mexico,14
16223,England,36
16224,England,18
16225,Canada,40
16226,Canada,12
16227,Mexico,20
16228,Italy,39
16229,USA,23
16230,USA,20
16231,Mexico,25
16232,England,19
16233,New Zealand,43
16234,Canada,41
16235,England,37
16236,Bangladesh,49
16237,South Africa,45
16238,South Africa,37
16239,England,44
16240,Canada,13
16241,Mexico,20
16242,Canada,50
16243,USA,12
16244,Canada,18
16245,Italy,42
16246,Canada,13
16247,New Zealand,24
16248,South Africa,46
16249,England,28
16250,New Zealand,20
16251,Italy,41
16252,USA,19
16253,Russia,49
16254,New Zealand,31
16255,Mexico,30
16256,Russia,43
16257,Italy,45
16258,Canada,37
16259,South Africa,23
16260,South Africa,21
16261,Russia,43
16262,Bangladesh,27
16263,Australia,18
16264,USA,21
16265,Italy,24
16266,Russia,36
16267,Mexico,20
16268,England,24
16269,South Africa,45
16270,USA,24
16271,England,28
16272,Bangladesh,18
16273,Mexico,50
16274,New Zealand,38
16275,New Zealand,25
16276,Bangladesh,16
16277,New Zealand,34
16278,Bangladesh,21
16279,Canada,45
16280,Italy,50
16281,Canada,41
16282,Russia,42
16283,Russia,26
16284,USA,26
16285,USA,28
16286,Russia,47
16287,England,32
16288,Canada,25
16289,Bangladesh,15
16290,Canada,13
16291,USA,17
16292,Mexico,12
16293,Canada,29
16294,Australia,45
16295,South Africa,30
16296,Bangladesh,22
16297,New Zealand,48
16298,South Africa,41
16299,Mexico,44
16300,Canada,38
16301,Mexico,27
16302,Italy,27
16303,Australia,41
16304,Australia,49
16305,South Africa,33
16306,USA,20
16307,Australia,42
16308,Mexico,12
16309,New Zealand,29
16310,Mexico,18
16311,USA,13
16312,USA,47
16313,Italy,34
16314,South Africa,24
16315,USA,30
16316,England,46
16317,Mexico,23
16318,Australia,24
16319,Australia,24
16320,England,25
16321,USA,49
16322,England,44
16323,Bangladesh,34
16324,South Africa,27
16325,USA,42
16326,Australia,21
16327,South Africa,26
16328,New Zealand,26
16329,Italy,40
16330,South Africa,47
16331,Australia,48
16332,Australia,36
16333,England,50
16334,Australia,15
16335,Canada,14
16336,Italy,28
16337,USA,43
16338,USA,17
16339,Bangladesh,39
16340,Canada,36
16341,Italy,46
16342,Bangladesh,16
16343,Australia,29
16344,Australia,26
16345,Italy,37
16346,New Zealand,33
16347,Italy,39
16348,South Africa,46
16349,Mexico,46
16350,Italy,36
16351,South Africa,49
16352,Canada,21
16353,Bangladesh,14
16354,Mexico,22
16355,Canada,15
16356,New Zealand,23
16357,Canada,17
16358,New Zealand,37
16359,Mexico,37
16360,Italy,28
16361,South Africa,30
16362,Bangladesh,16
16363,Italy,37
16364,New Zealand,35
16365,England,24
16366,Mexico,37
16367,USA,35
16368,Mexico,35
16369,Bangladesh,40
16370,Italy,43
16371,USA,49
16372,South Africa,26
16373,Russia,33
16374,USA,13
16375,Canada,49
16376,Bangladesh,45
16377,Mexico,26
16378,Australia,18
16379,Bangladesh,36
16380,USA,20
16381,Bangladesh,22
16382,New Zealand,49
16383,Australia,20
16384,Russia,30
16385,Russia,44
16386,Italy,33
16387,Canada,35
16388,South Africa,17
16389,Russia,34
16390,Mexico,25
16391,Mexico,21
16392,New Zealand,30
16393,England,23
16394,Bangladesh,41
16395,Mexico,19
16396,Italy,22
16397,Canada,21
16398,Canada,29
16399,South Africa,15
16400,Russia,41
16401,USA,48
16402,USA,50
16403,New Zealand,30
16404,Canada,34
16405,Bangladesh,28
16406,England,23
16407,Russia,13
16408,Bangladesh,31
16409,Australia,17
16410,Bangladesh,32
16411,England,41
16412,Bangladesh,37
16413,USA,15
16414,Mexico,50
16415,Mexico,36
16416,Russia,16
16417,Italy,17
16418,Mexico,28
16419,Russia,39
16420,Mexico,15
16421,England,29
16422,Mexico,39
16423,USA,27
16424,Russia,42
16425,Bangladesh,46
16426,South Africa,37
16427,Mexico,31
16428,Mexico,27
16429,Russia,37
16430,USA,44
16431,Russia,28
16432,Australia,15
16433,England,34
16434,Italy,42
16435,Russia,38
16436,England,35
16437,New Zealand,26
16438,Australia,22
16439,USA,44
16440,Italy,25
16441,Italy,34
16442,Mexico,17
16443,Bangladesh,20
16444,Canada,30
16445,Canada,48
16446,Mexico,26
16447,South Africa,13
16448,Bangladesh,17
16449,Mexico,14
16450,South Africa,46
16451,New Zealand,45
16452,Mexico,26
16453,Australia,23
16454,Italy,44
16455,South Africa,50
16456,South Africa,27
16457,Italy,45
16458,South Africa,18
16459,Bangladesh,49
16460,Russia,28
16461,England,44
16462,Mexico,38
16463,Canada,50
16464,Mexico,42
16465,USA,38
16466,England,37
16467,Mexico,35
16468,USA,24
16469,Italy,29
16470,South Africa,27
16471,Italy,49
16472,England,18
16473,USA,47
16474,England,14
16475,England,22
16476,Italy,30
16477,Russia,12
16478,England,44
16479,Canada,43
16480,Russia,19
16481,Russia,27
16482,Australia,14
16483,Canada,26
16484,USA,19
16485,South Africa,50
16486,Australia,35
16487,Mexico,29
16488,South Africa,30
16489,Mexico,40
16490,England,42
16491,England,22
16492,Mexico,35
16493,New Zealand,20
16494,Canada,38
16495,Italy,14
16496,Italy,28
16497,Russia,44
16498,Russia,35
16499,Australia,22
16500,Bangladesh,24
16501,Italy,39
16502,Mexico,49
16503,Mexico,23
16504,Russia,49
16505,Canada,34
16506,Mexico,43
16507,England,32
16508,Mexico,24
16509,New Zealand,48
16510,Bangladesh,20
16511,New Zealand,39
16512,England,22
16513,South Africa,39
16514,Australia,16
16515,USA,37
16516,South Africa,20
16517,Russia,15
16518,Italy,45
16519,Australia,33
16520,South Africa,43
16521,Canada,35
16522,Russia,20
16523,Bangladesh,30
16524,Australia,39
16525,South Africa,28
16526,Canada,45
16527,Italy,20
16528,South Africa,22
16529,Bangladesh,41
16530,New Zealand,22
16531,New Zealand,35
16532,Russia,23
16533,Canada,34
16534,Italy,34
16535,Canada,42
16536,Australia,41
16537,Australia,22
16538,Mexico,41
16539,Canada,37
16540,Canada,24
16541,Canada,16
16542,England,40
16543,Canada,29
16544,Canada,35
16545,Bangladesh,47
16546,Australia,16
16547,USA,36
16548,New Zealand,18
16549,Mexico,28
16550,Bangladesh,36
16551,New Zealand,31
16552,Russia,39
16553,Mexico,39
16554,USA,37
16555,Russia,21
16556,USA,49
16557,New Zealand,47
16558,England,42
16559,Canada,50
16560,USA,25
16561,Russia,38
16562,Russia,19
16563,Mexico,47
16564,Australia,43
16565,Russia,14
16566,Bangladesh,21
16567,England,27
16568,South Africa,30
16569,New Zealand,32
16570,Australia,39
16571,Russia,29
16572,Italy,37
16573,USA,18
16574,USA,36
16575,Canada,35
16576,England,12
16577,Italy,17
16578,Italy,13
16579,Mexico,37
16580,Russia,30
16581,England,40
16582,New Zealand,14
16583,Mexico,28
16584,Italy,21
16585,South Africa,13
16586,Bangladesh,47
16587,South Africa,12
16588,England,39
16589,Italy,37
16590,Russia,13
16591,Russia,26
16592,New Zealand,27
16593,England,37
16594,England,45
16595,Italy,36
16596,South Africa,30
16597,Italy,23
16598,New Zealand,22
16599,Italy,47
16600,Italy,42
16601,England,47
16602,Australia,19
16603,Italy,29
16604,New Zealand,35
16605,Australia,23
16606,Italy,15
16607,Italy,18
16608,South Africa,45
16609,Italy,16
16610,Italy,13
16611,New Zealand,50
16612,Bangladesh,18
16613,Bangladesh,44
16614,England,41
16615,Bangladesh,28
16616,New Zealand,23
16617,Mexico,37
16618,Mexico,45
16619,England,50
16620,USA,29
16621,Italy,22
16622,Italy,27
16623,Mexico,29
16624,Canada,14
16625,Australia,12
16626,USA,18
16627,Bangladesh,30
16628,South Africa,47
16629,England,13
16630,Russia,31
16631,England,48
16632,South Africa,34
16633,England,33
16634,New Zealand,29
16635,New Zealand,43
16636,New Zealand,30
16637,Russia,41
16638,Australia,23
16639,Russia,12
16640,New Zealand,20
16641,Australia,29
16642,Australia,13
16643,Australia,20
16644,USA,43
16645,Bangladesh,31
16646,USA,41
16647,Bangladesh,16
16648,Mexico,33
16649,Bangladesh,32
16650,South Africa,25
16651,Bangladesh,20
16652,Mexico,23
16653,Italy,44
16654,Russia,22
16655,Mexico,37
16656,Russia,21
16657,Russia,29
16658,USA,33
16659,New Zealand,27
16660,Canada,37
16661,Canada,48
16662,Australia,45
16663,Mexico,29
16664,Russia,15
16665,Bangladesh,46
16666,New Zealand,34
16667,Bangladesh,47
16668,USA,33
16669,Mexico,35
16670,South Africa,43
16671,Bangladesh,12
16672,Canada,17
16673,New Zealand,31
16674,Mexico,42
16675,South Africa,27
16676,Mexico,39
16677,Australia,25
16678,Australia,23
16679,Bangladesh,30
16680,Russia,44
16681,Italy,13
16682,Bangladesh,47
16683,Australia,43
16684,New Zealand,22
16685,Australia,18
16686,Russia,46
16687,Mexico,12
16688,Italy,37
16689,England,15
16690,Mexico,37
16691,Canada,39
16692,England,30
16693,Italy,29
16694,Bangladesh,22
16695,Mexico,28
16696,Canada,25
16697,Bangladesh,38
16698,Italy,35
16699,England,33
16700,New Zealand,16
16701,Italy,50
16702,Russia,46
16703,Bangladesh,16
16704,South Africa,42
16705,England,37
16706,New Zealand,23
16707,Italy,40
16708,Mexico,45
16709,New Zealand,18
16710,Australia,33
16711,Russia,24
16712,Mexico,34
16713,New Zealand,33
16714,Bangladesh,15
16715,Russia,48
16716,New Zealand,24
16717,Australia,13
16718,South Africa,17
16719,Canada,43
16720,Russia,30
16721,Bangladesh,20
16722,South Africa,21
16723,Australia,43
16724,Bangladesh,30
16725,England,21
16726,Australia,31
16727,England,49
16728,South Africa,47
16729,England,43
16730,Bangladesh,47
16731,Mexico,37
16732,Italy,25
16733,USA,41
16734,South Africa,26
16735,Bangladesh,26
16736,Australia,48
16737,Russia,22
16738,Bangladesh,48
16739,Mexico,27
16740,USA,23
16741,Mexico,22
16742,Australia,14
16743,Canada,32
16744,Mexico,14
16745,Mexico,20
16746,New Zealand,21
16747,New Zealand,23
16748,Russia,23
16749,New Zealand,30
16750,USA,32
16751,South Africa,31
16752,Canada,40
16753,Bangladesh,39
16754,Bangladesh,27
16755,Russia,20
16756,South Africa,16
16757,South Africa,30
16758,South Africa,39
16759,USA,18
16760,England,27
16761,Mexico,19
16762,Australia,24
16763,USA,38
16764,Russia,21
16765,New Zealand,24
16766,Mexico,25
16767,Mexico,43
16768,Australia,43
16769,Bangladesh,24
16770,New Zealand,33
16771,Italy,49
16772,Bangladesh,28
16773,USA,39
16774,Russia,27
16775,Mexico,45
16776,New Zealand,19
16777,Italy,36
16778,Russia,25
16779,Italy,44
16780,Canada,46
16781,England,33
16782,South Africa,37
16783,New Zealand,42
16784,Italy,28
16785,England,48
16786,South Africa,42
16787,Canada,44
16788,Bangladesh,14
16789,USA,43
16790,Mexico,48
16791,USA,36
16792,Bangladesh,15
16793,Italy,15
16794,Canada,24
16795,South Africa,38
16796,USA,49
16797,Italy,33
16798,Bangladesh,29
16799,Mexico,42
16800,Australia,35
16801,New Zealand,37
16802,Canada,44
16803,Russia,13
16804,Australia,24
16805,New Zealand,44
16806,Canada,18
16807,South Africa,25
16808,Italy,42
16809,Mexico,46
16810,Australia,21
16811,Bangladesh,49
16812,Bangladesh,27
16813,Mexico,49
16814,Mexico,15
16815,Canada,18
16816,Australia,22
16817,Italy,18
16818,Mexico,23
16819,England,15
16820,USA,41
16821,Australia,17
16822,New Zealand,29
16823,New Zealand,14
16824,Russia,38
16825,Italy,39
16826,Canada,45
16827,South Africa,12
16828,Italy,20
16829,Australia,45
16830,England,12
16831,Mexico,48
16832,England,26
16833,Bangladesh,27
16834,New Zealand,27
16835,Bangladesh,39
16836,USA,26
16837,Bangladesh,43
16838,Canada,29
16839,Bangladesh,14
16840,New Zealand,36
16841,England,38
16842,Bangladesh,33
16843,Italy,29
16844,New Zealand,39
16845,Bangladesh,27
16846,Russia,24
16847,Russia,35
16848,Italy,48
16849,Russia,35
16850,Australia,47
16851,Bangladesh,21
16852,Mexico,37
16853,Italy,22
16854,Canada,14
16855,New Zealand,19
16856,Mexico,41
16857,Canada,25
16858,Russia,27
16859,South Africa,15
16860,England,24
16861,South Africa,18
16862,New Zealand,24
16863,Mexico,33
16864,Mexico,34
16865,Italy,45
16866,Canada,37
16867,Australia,44
16868,Mexico,50
16869,Mexico,20
16870,Bangladesh,29
16871,South Africa,35
16872,England,42
16873,Russia,27
16874,Bangladesh,46
16875,Italy,16
16876,Mexico,28
16877,Italy,25
16878,England,42
16879,New Zealand,43
16880,USA,33
16881,Australia,50
16882,Mexico,12
16883,USA,47
16884,Russia,29
16885,New Zealand,42
16886,Canada,28
16887,USA,28
16888,South Africa,29
16889,New Zealand,27
16890,Australia,42
16891,New Zealand,41
16892,New Zealand,32
16893,New Zealand,26
16894,Bangladesh,49
16895,New Zealand,38
16896,England,25
16897,Bangladesh,37
16898,England,35
16899,Canada,20
16900,Bangladesh,35
16901,Mexico,12
16902,Russia,36
16903,Mexico,44
16904,Australia,16
16905,Mexico,26
16906,Russia,20
16907,Bangladesh,36
16908,Bangladesh,37
16909,Canada,33
16910,New Zealand,20
16911,New Zealand,29
16912,Mexico,26
16913,Bangladesh,44
16914,USA,36
16915,Russia,33
16916,Australia,45
16917,South Africa,34
16918,Australia,13
16919,Italy,16
16920,Russia,21
16921,USA,18
16922,Bangladesh,38
16923,New Zealand,49
16924,Italy,35
16925,Canada,20
16926,Italy,15
16927,Australia,22
16928,Canada,43
16929,England,13
16930,Australia,28
16931,USA,45
16932,Australia,16
16933,Canada,30
16934,Australia,42
16935,England,19
16936,South Africa,47
16937,England,19
16938,Australia,14
16939,Russia,31
16940,England,50
16941,Italy,46
16942,Canada,21
16943,New Zealand,22
16944,Mexico,33
16945,Canada,18
16946,USA,16
16947,Australia,16
16948,Russia,24
16949,Mexico,26
16950,Mexico,26
16951,New Zealand,29
16952,Bangladesh,23
16953,Mexico,47
16954,Mexico,13
16955,Bangladesh,35
16956,Bangladesh,25
16957,Mexico,28
16958,USA,16
16959,England,39
